2024학년도 1학기 학부 개설강좌 일람표,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,('24. 1. 24. 14시 기준)
1363,공과대학,전기전자공학부,전기공학전공,3학년,ET2500707,060,제어공학(I),전공필수,3,3,0,김성신,40,"화 10:30(75) 207-10303, 목 10:30(75) 207-10303",,,N,N,
1364,공과대학,전기전자공학부,전기공학전공,3학년,ET2500707,061,제어공학(I),전공필수,3,3,0,김성신,40,"화 15:00(75) 207-10303, 목 15:00(75) 207-10303",,,N,N,
1365,공과대학,전기전자공학부,전기공학전공,3학년,ET3100594,060,전자회로(I),전공필수,3,3,0,남일구,40,"화 13:30(75) 207-10303, 목 13:30(75) 207-10303",,,N,N,
1366,공과대학,전기전자공학부,전기공학전공,3학년,ET3100594,061,전자회로(I),전공필수,3,3,0,이옥구,40,"월 15:00(75) 207-10303, 수 15:00(75) 207-10303",,,N,N,
1367,공과대학,전기전자공학부,전기공학전공,3학년,ET3100599,060,응용전기전자실험(I),전공필수,2,0,4,남일구,30,화 18:30-22:30 207-10103,,,N,N,
1368,공과대학,전기전자공학부,전기공학전공,3학년,ET3100599,061,응용전기전자실험(I),전공필수,2,0,4,황평익,30,목 18:30-22:30 207-10103,,,N,N,
1369,공과대학,전기전자공학부,전기공학전공,3학년,ET3100599,062,응용전기전자실험(I),전공필수,2,0,4,KANDASAMY PRABAKAR,30,금 14:00-18:00 207-10103,,,N,N,
1370,공과대학,전기전자공학부,전기공학전공,3학년,ET2500797,060,물리전자,전공선택,3,3,0,KANDASAMY PRABAKAR,40,"월 15:00(75) 107-8306, 수 15:00(75) 107-8306",,영어,N,N,
1371,공과대학,전기전자공학부,전기공학전공,3학년,ET2500797,061,물리전자,전공선택,3,3,0,노정균,40,"화 13:30(75) 107-8307, 목 13:30(75) 107-8307",,,N,N,
1372,공과대학,전기전자공학부,전기공학전공,3학년,ET2600023,060,확률통계,전공선택,3,3,0,정한유,40,"월 09:00(75) 207-10115, 수 09:00(75) 207-10115",,,N,N,
1373,공과대학,전기전자공학부,전기공학전공,3학년,ET2600216,060,마이크로프로세서응용,전공선택,3,3,0,김장목,40,"월 10:30(75) 207-10304, 수 10:30(75) 207-10304",,,N,N,
1374,공과대학,전기전자공학부,전기공학전공,4학년,ET3100537,060,공학설계과제(I),전공필수,2,0,4,이치우/황평익,30,"월 16:30(100) 107-8307, 월 18:30(100) 107-8307",,,Y,N,
1375,공과대학,전기전자공학부,전기공학전공,4학년,ET3100537,061,공학설계과제(I),전공필수,2,0,4,김성신,30,화 16:30-20:30 107-8307,,,N,N,
1376,공과대학,전기전자공학부,전기공학전공,4학년,ET3100537,062,공학설계과제(I),전공필수,2,0,4,김장목/이지호,30,"수 16:30(100) 107-8306, 수 18:30(100) 107-8306",,,Y,N,
1377,공과대학,전기전자공학부,전기공학전공,4학년,ET3100537,063,공학설계과제(I),전공필수,2,0,4,남일구/이승준,30,"목 16:30(100) 107-8306, 목 18:30(100) 107-8306",,,Y,N,
1378,공과대학,전기전자공학부,전기공학전공,4학년,ET2500764,060,고전압공학,전공선택,3,3,0,KANDASAMY PRABAKAR,40,"월 09:00(75) 207-10303, 수 09:00(75) 207-10303",,영어,N,N,
1379,공과대학,전기전자공학부,전기공학전공,4학년,ET2500807,060,플라즈마공학,전공선택,3,3,0,이해준,40,금 09:00-12:00 207-10303,,,N,N,
1380,공과대학,전기전자공학부,전기공학전공,4학년,ET3100880,060,공학경제,전공선택,3,3,0,김욱,30,"월 15:00(75) 207-10113, 수 15:00(75) 207-10113",,,N,N,
1381,공과대학,전기전자공학부,전기공학전공,4학년,ET3100992,060,전력공학(II),전공선택,3,3,0,황평익,40,"화 13:30(75) 107-8306, 목 13:30(75) 107-8306",,,N,N,
1382,공과대학,전기전자공학부,전기공학전공,4학년,ET3600008,060,지능형로봇공학,전공선택,3,3,0,이승준,40,"화 16:30(75) 207-10303, 목 16:30(75) 207-10303",,,N,N,
1383,공과대학,전기전자공학부,전기공학전공,4학년,ET3600526,060,자동차네트워킹 ,전공선택,3,3,0,정한유,40,"월 13:30(75) 207-10115, 수 13:30(75) 207-10115",,,N,N,
1384,공과대학,전기전자공학부,전기공학전공,4학년,ET3600542,060,반도체공정,전공선택,3,3,0,노정균,40,"화 10:30(75) 207-10115, 목 10:30(75) 207-10115",,,N,N,
1385,공과대학,전기전자공학부,전기공학전공,4학년,ET3600545,060,아날로그집적회로설계,전공선택,3,3,0,남일구,40,"화 15:00(75) 207-10115, 목 15:00(75) 207-10115",,,N,N,
1386,공과대학,전기전자공학부,반도체공학전공,1학년,SM1501051,071,반도체개론,전공기초,3,3,0,,40,"월 13:30(75) 107-8307, 수 13:30(75) 107-8307",,,N,N,
1387,공과대학,전기전자공학부,반도체공학전공,1학년,SM1501052,071,일반물리학(I),전공기초,3,3,0,박홍조,40,"월 16:30(75) 107-8403, 수 16:30(75) 107-8403",,,N,N,
1388,공과대학,전기전자공학부,반도체공학전공,1학년,SM1501053,071,공학미적분학(I),전공기초,3,3,0,천정수,40,"월 09:00(75) 107-8307, 수 09:00(75) 107-8307",,,N,N,
1389,공과대학,전기전자공학부,반도체공학전공,1학년,SM1501054,071,일반물리학실험(I),전공기초,1,0,2,김지희,20,화 11:00(100) 309-105,,,N,N,
1390,공과대학,전기전자공학부,반도체공학전공,1학년,SM1501054,072,일반물리학실험(I),전공기초,1,0,2,김복기,20,화 11:00(100) 309-212,,,N,N,
1391,공과대학,전기전자공학부,반도체공학전공,1학년,SM1501055,071,프로그래밍언어,전공기초,2,2,0,이재현,40,화 16:30(100) 201-6308,,,N,N,
1392,공과대학,,고분자공학과,1학년,PS1500037,063,일반물리학(I),전공기초,3,3,0,김복기,5,"월 09:00(75) 406-7410, 수 09:00(75) 406-7410",,,N,N,
1393,공과대학,,고분자공학과,1학년,PS1500220,076,일반화학실험(I),전공기초,1,0,2,조남주,20,월 15:00(100) 406-7112,,,N,N,
1394,공과대학,,고분자공학과,1학년,PS1500220,077,일반화학실험(I),전공기초,1,0,2,조남주,20,월 17:00(100) 406-7112,,,N,N,
1395,공과대학,,고분자공학과,1학년,PS1500382,063,공학미적분학,전공기초,3,3,0,이경희,40,"화 09:00(75) 406-7409, 목 09:00(75) 406-7409",,,N,N,
1396,공과대학,,고분자공학과,1학년,PS1500565,076,컴퓨터프로그래밍,전공기초,2,2,0,김경민,7,수 14:00(100) 206-11304,,,N,N,
1397,공과대학,,고분자공학과,1학년,PS1500565,077,컴퓨터프로그래밍,전공기초,2,2,0,김경민,10,수 16:00(100) 206-11304,,,N,N,
1398,공과대학,,고분자공학과,1학년,PS1500845,063,일반화학(I),전공기초,3,3,0,이재준,40,"월 10:30(75) 406-7409, 수 10:30(75) 406-7409",,,N,N,
1399,공과대학,,고분자공학과,2학년,PS2200601,063,물리화학(I),전공필수,3,3,0,김채빈,40,"화 10:30(75) 406-7407, 목 10:30(75) 406-7407",,,N,N,
1400,공과대학,,고분자공학과,2학년,PS2200603,063,유기화학(I),전공필수,3,3,0,김일,40,"월 09:00(75) 406-7407, 수 09:00(75) 406-7407",,,N,N,
1401,공과대학,,고분자공학과,2학년,PS2300736,063,공학미분방정식,전공필수,3,3,0,박안나,40,"화 09:00(75) 406-7407, 목 09:00(75) 406-7407",,,N,N,
1402,공과대학,,고분자공학과,2학년,PS2700003,076,물리화학실험(I),전공필수,1,0,2,허필호,20,화 15:00(100) 406-7210,,,N,N,
1403,공과대학,,고분자공학과,2학년,PS2700003,077,물리화학실험(I),전공필수,1,0,2,허필호,20,화 17:00(100) 406-7210,,,N,N,
1404,공과대학,,고분자공학과,2학년,PS2700041,076,유기화학실험(I),전공필수,1,0,2,김일,20,목 15:00(100) 406-7207,,,N,N,
1405,공과대학,,고분자공학과,2학년,PS2700041,077,유기화학실험(I),전공필수,1,0,2,김일,20,목 17:00(100) 406-7207,,,N,N,
1406,공과대학,,고분자공학과,2학년,PS2700028,063,분석화학,전공선택,3,3,0,박덕수,40,"월 16:30(75) 406-7409, 수 16:30(75) 406-7409",,,N,N,
1407,공과대학,,고분자공학과,2학년,PS2700057,063,재료과학,전공선택,3,3,0,성동기,40,"월 10:30(75) 406-7407, 수 10:30(75) 406-7407",,,N,N,
1408,공과대학,,고분자공학과,3학년,PS2100766,063,고분자물리화학,전공필수,3,3,0,허필호,40,"월 10:30(75) 406-7410, 수 10:30(75) 406-7410",,,N,N,
1409,공과대학,,고분자공학과,3학년,PS2100775,076,고분자기기분석실험,전공필수,1,0,2,정일두,20,화 15:00(100) 406-7310,,,N,N,
1410,공과대학,,고분자공학과,3학년,PS2100775,077,고분자기기분석실험,전공필수,1,0,2,정일두,20,화 17:00(100) 406-7310,,,N,N,
1411,공과대학,,고분자공학과,3학년,PS2300902,076,고분자화학실험,전공필수,1,0,2,안석균,20,목 15:00(100) 406-7308-1,,,N,N,
1412,공과대학,,고분자공학과,3학년,PS2300902,077,고분자화학실험,전공필수,1,0,2,안석균,20,목 17:00(100) 406-7308-1,,,N,N,
1413,공과대학,,고분자공학과,3학년,PS2700043,063,고분자화학(I),전공필수,3,3,0,안석균,40,"화 10:30(75) 406-7410, 목 10:30(75) 406-7410",,,N,N,
1414,공과대학,,고분자공학과,3학년,PS3500446,063,고분자이동현상,전공필수,3,3,0,김채빈,40,"화 13:30(75) 406-7410, 목 13:30(75) 406-7410",,,N,N,
1415,공과대학,,고분자공학과,3학년,PS2700005,063,고분자기기분석,전공선택,3,3,0,정일두,40,"월 13:30(75) 406-7410, 수 13:30(75) 406-7410",,영어,N,N,
1416,공과대학,,고분자공학과,3학년,PS2700356,063,합성수지,전공선택,3,3,0,안석균,40,"월 15:00(75) 406-7410, 수 15:00(75) 406-7410",,,N,N,
1417,공과대학,,고분자공학과,4학년,PS2100777,076,고분자가공실험,전공필수,1,0,2,성동기,20,월 16:30(100) 406-7115,,,N,N,
1418,공과대학,,고분자공학과,4학년,PS2100777,077,고분자가공실험,전공필수,1,0,2,성동기,20,화 16:30(100) 406-7115,,,N,N,
1419,공과대학,,고분자공학과,4학년,PS2300904,063,고분자가공설계,전공필수,3,3,0,성동기,40,"월 15:00(75) 406-7407, 수 15:00(75) 406-7407",,영어,N,N,
1420,공과대학,,고분자공학과,4학년,PS2300918,063,기능성고분자(I),전공선택,3,3,0,조남주,40,"월 13:30(75) 406-7407, 수 13:30(75) 406-7407",,영어,N,N,
1421,공과대학,,고분자공학과,4학년,PS2300920,063,나노복합재료,전공선택,3,3,0,이재준,40,"화 15:00(75) 406-7407, 목 15:00(75) 406-7407",,영어,N,N,
1422,공과대학,,건축학과,1학년,ZF1200781,001,"부산, 건축과 도시",교양선택,3,3,0,유재우,50,수 13:30-16:30 401-930,7영역 : 융복합 ,,N,Y,원격(비실시간)
1423,공과대학,,건축학과,1학년,PR3600007,045,건축설계기초(I),전공필수,4,2,4,허유진,12,목 09:00-15:00 401-920,,,N,N,연구.프로젝트 또는 세미나수업
1424,공과대학,,건축학과,1학년,PR3600007,046,건축설계기초(I),전공필수,4,2,4,정순원,12,목 09:00-15:00 401-923,,,N,N,연구.프로젝트 또는 세미나수업
1425,공과대학,,건축학과,1학년,PR3600007,047,건축설계기초(I),전공필수,4,2,4,윤혜진,12,목 09:00-15:00 401-935,,,N,N,연구.프로젝트 또는 세미나수업
1426,공과대학,,건축학과,1학년,PR3600007,048,건축설계기초(I),전공필수,4,2,4,,12,목 09:00-15:00 401-921,,,N,N,연구.프로젝트 또는 세미나수업
1427,공과대학,,건축학과,1학년,PR1500214,046,일반물리학(I),전공기초,3,3,0,,50,"월 15:00(75) 401-1001, 수 15:00(75) 401-1001",,,N,N,
1428,공과대학,,건축학과,1학년,PR1500379,046,공학미적분학(I),전공기초,3,3,0,신미화,50,"월 13:30(75) 401-1001, 수 13:30(75) 401-1001",,,N,N,
1429,공과대학,,건축학과,1학년,PR2400757,045,건축개론,전공기초,3,3,0,유재우,50,금 10:00-13:00 401-930,,,N,N,
1430,공과대학,,건축학과,2학년,PR2001028,045,건축종합설계스튜디오(I),전공필수,6,0,12,진교진,10,"화 09:00-18:00 401-1002-1, 금 14:00-17:00 401-1002-1",,,N,N,연구.프로젝트 또는 세미나수업
1431,공과대학,,건축학과,2학년,PR2001028,046,건축종합설계스튜디오(I),전공필수,6,0,12,김윤아,12,"화 09:00-15:00 401-936, 화 15:00-18:00 401-936, 금 14:00-17:00 401-936",,,Y,N,연구.프로젝트 또는 세미나수업
1432,공과대학,,건축학과,2학년,PR2001028,047,건축종합설계스튜디오(I),전공필수,6,0,12,박유진,12,"화 09:00-15:00 401-937, 화 15:00-18:00 401-937, 금 14:00-17:00 401-937",,,Y,N,연구.프로젝트 또는 세미나수업
1433,공과대학,,건축학과,2학년,PR2001028,048,건축종합설계스튜디오(I),전공필수,6,0,12,박민영,10,"화 09:00-18:00 401-1002-2, 금 14:00-17:00 401-1002-2",,,N,N,연구.프로젝트 또는 세미나수업
1434,공과대학,,건축학과,2학년,PR2001663,045,서양건축사,전공필수,3,3,0,허유진,50,"월 10:30(75) 401-930, 수 10:30(75) 401-930",,,N,N,
1435,공과대학,,건축학과,2학년,PR2200609,045,구조역학,전공필수,3,3,0,신수미,50,월 13:30-16:30 401-930,,,N,N,
1436,공과대학,,건축학과,3학년,PR2001030,045,건축종합설계스튜디오(III),전공필수,6,0,12,KIM LAWRENCE BYOUNG,11,"화 09:00-18:00 401-1003, 금 14:00-17:00 401-1003",,,N,N,CAPSTONE DESIGN
1437,공과대학,,건축학과,3학년,PR2001030,046,건축종합설계스튜디오(III),전공필수,6,0,12,백승한,11,"화 09:00-18:00 401-1004, 금 14:00-17:00 401-1004",,,N,N,CAPSTONE DESIGN
1438,공과대학,,건축학과,3학년,PR2001030,047,건축종합설계스튜디오(III),전공필수,6,0,12,안태두,11,"화 09:00-18:00 401-1005, 금 14:00-17:00 401-1005",,,N,N,CAPSTONE DESIGN
1439,공과대학,,건축학과,3학년,PR2001030,048,건축종합설계스튜디오(III),전공필수,6,0,12,,11,"화 09:00-18:00 401-1006, 금 14:00-17:00 401-1006",,,N,N,CAPSTONE DESIGN
1440,공과대학,,건축학과,3학년,PR2200687,045,건축설비,전공필수,3,3,0,윤성환,45,목 13:00-16:00 401-930,,,N,N,
1441,공과대학,,건축학과,3학년,PR2400168,045,도시건축,전공필수,3,3,0,진교진,45,목 16:00-19:00 401-1001,,,N,N,
1442,공과대학,,건축학과,3학년,PR3400838,045,디지털스튜디오(I),전공필수,3,2,2,,25,수 13:00-17:00 401-831,,,N,N,
1443,공과대학,,건축학과,3학년,PR3400838,046,디지털스튜디오(I),전공필수,3,2,2,,25,수 17:00-21:00 401-831,,,N,N,
1444,공과대학,,건축학과,3학년,PR3300855,045,인문학과건축,전공선택,3,3,0,백승한,20,목 09:00-12:00 401-1001,,,N,N,연구.프로젝트 또는 세미나수업
1445,공과대학,,건축학과,4학년,PR2001032,045,건축종합설계스튜디오(V),전공필수,6,0,12,유재우,12,"화 09:00-18:00 401-932, 금 14:00-17:00 401-932",,,N,N,CAPSTONE DESIGN
1446,공과대학,,건축학과,4학년,PR2001032,046,건축종합설계스튜디오(V),전공필수,6,0,12,김명건,12,"화 09:00-18:00 401-933, 금 14:00-17:00 401-933",,,N,N,CAPSTONE DESIGN
1447,공과대학,,건축학과,4학년,PR2001032,047,건축종합설계스튜디오(V),전공필수,6,0,12,김창수,12,"화 09:00-18:00 401-934, 금 14:00-17:00 401-934",,,N,N,CAPSTONE DESIGN
1448,공과대학,,건축학과,4학년,PR2200683,045,재료와구법,전공필수,3,3,0,박창배,40,목 09:00-12:00 401-930,,,N,N,
1449,공과대학,,건축학과,4학년,PR3000118,045,건축법규,전공필수,3,3,0,정민교,40,금 09:00-12:00 401-1001,,,N,N,
1450,공과대학,,건축학과,4학년,PR2400758,045,도시설계,전공선택,3,3,0,이인희,20,목 13:00-16:00 401-1001,,,N,N,
1451,공과대학,,건축학과,4학년,PR3500293,045,영화와도시건축,전공선택,3,3,0,KIM LAWRENCE BYOUNG,20,화 18:30-21:30 401-920,,,N,N,연구.프로젝트 또는 세미나수업
1452,공과대학,,건축학과,5학년,PR2001034,045,건축종합설계스튜디오(VII),전공필수,6,0,12,이인희,13,"화 09:00-18:00 401-927, 금 14:00-17:00 401-927",,,N,N,CAPSTONE DESIGN
1453,공과대학,,건축학과,5학년,PR2001034,046,건축종합설계스튜디오(VII),전공필수,6,0,12,박창배,13,"화 09:00-18:00 401-928, 금 14:00-17:00 401-928",,,N,N,CAPSTONE DESIGN
1454,공과대학,,건축학과,5학년,PR2001034,047,건축종합설계스튜디오(VII),전공필수,6,0,12,심길재,13,"화 09:00-18:00 401-929, 금 14:00-17:00 401-929",,,N,N,CAPSTONE DESIGN
1455,공과대학,,건축학과,5학년,PR2001034,048,건축종합설계스튜디오(VII),전공필수,6,0,12,이채린,13,"화 09:00-18:00 401-938, 금 14:00-17:00 401-938",,,N,N,CAPSTONE DESIGN
1456,공과대학,,건축학과,5학년,PR2200688,045,건물시스템,전공필수,3,3,0,윤성환,50,목 16:00-19:00 401-930,,,N,N,연구.프로젝트 또는 세미나수업
1457,공과대학,,건축학과,5학년,PR3300856,045,건축시공및관리,전공필수,3,3,0,김영수,45,"월 10:30(75) 401-1001, 수 10:30(75) 401-1001",,,N,N,
1458,공과대학,,산업공학과,1학년,IE1500845,066,일반화학(I),전공선택,3,3,0,나영미,60,"화 09:00(75) 201-6302-1, 목 09:00(75) 201-6302-1",,,N,N,
1459,공과대학,,산업공학과,1학년,IE1500039,056,일반물리학실험(I),전공기초,1,0,2,CHONG Andy Chinyu,17,화 17:00(100) 309-301,,,N,N,
1460,공과대학,,산업공학과,1학년,IE1500039,057,일반물리학실험(I),전공기초,1,0,2,계범석,17,화 17:00(100) 309-307,,,N,N,
1461,공과대학,,산업공학과,1학년,IE1500039,058,일반물리학실험(I),전공기초,1,0,2,박성균,17,화 17:00(100) 309-407,,,N,N,
1462,공과대학,,산업공학과,1학년,IE1500214,066,일반물리학(I),전공기초,3,3,0,박홍조,60,"월 13:30(75) 201-6303, 수 13:30(75) 201-6303",,,N,N,
1463,공과대학,,산업공학과,1학년,IE1500570,066,공학선형대수학,전공기초,3,3,0,이규민,60,"월 15:00(75) 201-6303, 수 15:00(75) 201-6303",,,N,N,
1464,공과대학,,산업공학과,1학년,IE1600777,066,산업공학현장이해,전공기초,1,0.5,1,진상은,60,화 15:00(75) 201-6302-1,,,N,N,
1465,공과대학,,산업공학과,2학년,IE2400212,066,제조공학,전공필수,3,3,0,한준희,60,"화 10:30(75) 201-6303, 목 10:30(75) 201-6303",,,N,N,
1466,공과대학,,산업공학과,2학년,IE2400216,066,경영과학(I),전공필수,3,3,0,이규민,60,"월 10:30(75) 201-6302-1, 수 10:30(75) 201-6302-1",,,N,N,
1467,공과대학,,산업공학과,2학년,IE1500380,066,공학미적분학(II),전공선택,3,3,0,서연숙,60,"화 09:00(75) 201-6303, 목 09:00(75) 201-6303",,,N,N,
1468,공과대학,,산업공학과,2학년,IE3600670,066,창의적공학설계,전공선택,3,2,2,류광열,50,월 15:00-19:00 207-10507,,,N,N,
